transaction_id,user_id,timestamp,amount_usd,merchant_category,merchant_id,device_type,location,is_foreign,is_night,prior_fraud_flag,velocity_score,payment_method,transaction_channel,fraud_flag
TXN104371,USR5772,2023-01-04 00:51:00,24.45,electronics,M0190,Watch,Natalieport,0,1,0,0.44,Subscription,web,0
TXN104372,USR8224,2023-01-04 00:52:00,2.63,travel,M0137,Mac,North Erica,0,1,0,0.51,Wallet Transfer,web,0
TXN104373,USR6500,2023-01-04 00:53:00,25.36,gaming,M0062,iPad,Robertsland,0,1,0,0.52,Apple Pay,NFC,0
TXN104374,USR6030,2023-01-04 00:54:00,35.84,groceries,M0039,iPhone,Gonzalezchester,0,0,0,0.38,Wallet Transfer,web,0
TXN104375,USR8151,2023-01-04 00:55:00,33.01,luxury,M0179,Watch,Christopherstad,0,1,0,0.65,Wallet Transfer,in-app,0
TXN104376,USR2869,2023-01-04 00:56:00,24.13,gaming,M0115,Mac,New Miguelshire,0,0,0,0.41,Apple Pay,web,0
TXN104377,USR5504,2023-01-04 00:57:00,91.36,gaming,M0138,Watch,South Rebeccaton,0,1,0,0.53,Subscription,NFC,0
TXN104378,USR4800,2023-01-04 00:58:00,7.85,travel,M0180,Watch,Port Theresaborough,0,1,0,0.52,Wallet Transfer,web,0
TXN104379,USR1535,2023-01-04 00:59:00,35.23,gaming,M0140,Watch,North Toddmouth,0,0,0,0.55,Apple Pay,in-app,0
TXN104380,USR5088,2023-01-04 01:00:00,3.2,luxury,M0072,iPhone,Michellemouth,0,0,0,0.72,Wallet Transfer,QR scan,0
TXN104381,USR1815,2023-01-04 01:01:00,3.69,utilities,M0062,Watch,Rogershaven,0,0,0,0.36,Apple Pay,web,0
TXN104382,USR8360,2023-01-04 01:02:00,42.65,utilities,M0131,Mac,Lake Jasonberg,1,0,0,0.5,Peer-to-Peer,in-app,0
TXN104383,USR2470,2023-01-04 01:03:00,41.74,gaming,M0083,iPhone,Johntown,0,1,0,0.49,Wallet Transfer,web,0
TXN104384,USR2924,2023-01-04 01:04:00,105.2,luxury,M0123,iPad,Michaelmouth,0,1,0,0.44,Wallet Transfer,web,0
TXN104385,USR5091,2023-01-04 01:05:00,40.81,luxury,M0139,Mac,Wilsonfort,0,0,0,0.6,Apple Pay,in-app,0
TXN104386,USR2929,2023-01-04 01:06:00,160.68,electronics,M0136,iPhone,Jillshire,0,0,0,0.27,Apple Pay,web,0
TXN104387,USR9652,2023-01-04 01:07:00,2.5,travel,M0109,Mac,Fuentesberg,0,0,0,0.78,Apple Pay,in-app,0
TXN104388,USR1819,2023-01-04 01:08:00,5.16,groceries,M0122,Mac,Robertbury,0,1,0,0.79,Apple Pay,QR scan,0
TXN104389,USR5589,2023-01-04 01:09:00,2.25,electronics,M0151,iPad,Lanemouth,0,1,0,0.37,Subscription,web,0
TXN104390,USR2752,2023-01-04 01:10:00,10.25,groceries,M0119,iPhone,East David,1,0,1,0.48,Subscription,QR scan,0
TXN104391,USR4978,2023-01-04 01:11:00,38.96,luxury,M0138,Watch,Lake Timothy,0,0,0,0.14,Subscription,in-app,0
TXN104392,USR5111,2023-01-04 01:12:00,51.86,utilities,M0018,Mac,Meganville,0,1,0,0.37,Peer-to-Peer,web,0
TXN104393,USR5226,2023-01-04 01:13:00,2.33,electronics,M0076,Mac,North Annaview,0,0,0,0.96,Wallet Transfer,web,1
TXN104394,USR8116,2023-01-04 01:14:00,145.91,gaming,M0167,Mac,North Laurachester,0,1,0,0.62,Subscription,web,0
TXN104395,USR6024,2023-01-04 01:15:00,92.31,gaming,M0154,Mac,New Christopherfort,1,0,1,0.64,Subscription,NFC,0
TXN104396,USR8526,2023-01-04 01:16:00,17.59,groceries,M0011,Mac,East Stephenbury,1,0,0,0.4,Wallet Transfer,web,0
TXN104397,USR2728,2023-01-04 01:17:00,4.02,luxury,M0138,iPhone,West Kimberly,0,0,0,0.48,Subscription,NFC,0
TXN104398,USR8694,2023-01-04 01:18:00,9.31,utilities,M0131,Mac,North Kimberly,0,0,0,0.49,Wallet Transfer,QR scan,0
TXN104399,USR1397,2023-01-04 01:19:00,6.79,groceries,M0062,Mac,East Mario,0,0,0,0.22,Peer-to-Peer,in-app,0
TXN104400,USR4361,2023-01-04 01:20:00,6.58,utilities,M0071,Mac,Port Alexisside,0,0,0,0.52,Apple Pay,NFC,0
TXN104401,USR6839,2023-01-04 01:21:00,36.55,travel,M0061,Watch,Ortizstad,0,1,0,0.65,Peer-to-Peer,web,0
TXN104402,USR5543,2023-01-04 01:22:00,14.11,utilities,M0132,Watch,North Michael,0,1,0,0.85,Wallet Transfer,web,0
TXN104403,USR7950,2023-01-04 01:23:00,22.17,gaming,M0061,iPhone,Melendezmouth,0,0,0,0.55,Wallet Transfer,NFC,0
TXN104404,USR3785,2023-01-04 01:24:00,227.84,electronics,M0136,Mac,Veronicabury,0,0,1,0.47,Subscription,NFC,0
TXN104405,USR1131,2023-01-04 01:25:00,57.65,electronics,M0102,Mac,West Tracyside,0,0,0,0.47,Subscription,NFC,0
TXN104406,USR3744,2023-01-04 01:26:00,148.78,electronics,M0013,iPad,Danielberg,0,0,0,0.57,Apple Pay,QR scan,0
TXN104407,USR2300,2023-01-04 01:27:00,7.69,utilities,M0012,Watch,Dustinfort,0,0,0,0.65,Apple Pay,web,0
TXN104408,USR2472,2023-01-04 01:28:00,24.07,gaming,M0035,iPad,New Aaronhaven,0,1,0,0.71,Subscription,in-app,0
TXN104409,USR7722,2023-01-04 01:29:00,40.45,utilities,M0182,Mac,Amyville,0,1,0,0.08,Subscription,NFC,0
TXN104410,USR7130,2023-01-04 01:30:00,3.99,luxury,M0051,Mac,Joshuashire,0,0,0,0.71,Peer-to-Peer,in-app,0
TXN104411,USR3199,2023-01-04 01:31:00,0.21,gaming,M0043,iPad,Lake Jasonborough,0,1,0,0.26,Wallet Transfer,NFC,0
TXN104412,USR1021,2023-01-04 01:32:00,55.5,gaming,M0111,iPhone,Port Joseph,1,1,0,0.3,Peer-to-Peer,NFC,0
TXN104413,USR6950,2023-01-04 01:33:00,51.34,utilities,M0066,iPhone,Sherryland,0,1,0,0.46,Wallet Transfer,QR scan,0
TXN104414,USR3411,2023-01-04 01:34:00,26.45,utilities,M0015,iPad,West Megan,0,0,0,0.6,Apple Pay,NFC,0
TXN104415,USR2624,2023-01-04 01:35:00,33.63,electronics,M0177,Mac,North Jessica,0,1,0,0.24,Apple Pay,in-app,0
TXN104416,USR7858,2023-01-04 01:36:00,26.85,gaming,M0162,iPad,North Kristinaberg,0,0,0,0.38,Wallet Transfer,web,0
TXN104417,USR4311,2023-01-04 01:37:00,1.21,electronics,M0039,Watch,South John,0,0,0,0.56,Apple Pay,web,0
TXN104418,USR3749,2023-01-04 01:38:00,20.43,luxury,M0026,iPhone,Alexisshire,1,0,0,0.6,Wallet Transfer,QR scan,0
TXN104419,USR5915,2023-01-04 01:39:00,9.74,travel,M0112,iPad,Elijahfurt,1,0,1,0.59,Subscription,web,0
TXN104420,USR5871,2023-01-04 01:40:00,5.18,electronics,M0197,iPhone,Shermanland,0,0,0,0.69,Subscription,web,0
TXN104421,USR6524,2023-01-04 01:41:00,157.0,utilities,M0176,Watch,Port Carlos,1,0,0,0.73,Apple Pay,NFC,0
TXN104422,USR9724,2023-01-04 01:42:00,45.73,groceries,M0051,Mac,East Timothy,0,1,0,0.52,Apple Pay,QR scan,0
TXN104423,USR6612,2023-01-04 01:43:00,65.22,travel,M0111,Mac,Woodville,0,1,0,0.49,Peer-to-Peer,in-app,0
TXN104424,USR9344,2023-01-04 01:44:00,18.94,luxury,M0132,Mac,Kevinchester,0,1,0,0.34,Apple Pay,NFC,1
TXN104425,USR5156,2023-01-04 01:45:00,24.97,utilities,M0098,iPhone,Karenport,0,0,0,0.38,Wallet Transfer,QR scan,0
TXN104426,USR7615,2023-01-04 01:46:00,13.52,travel,M0155,Watch,Cherylton,1,1,0,0.23,Wallet Transfer,QR scan,0
TXN104427,USR1092,2023-01-04 01:47:00,5.1,utilities,M0119,iPad,West Mckenzie,0,0,0,0.78,Wallet Transfer,web,0
TXN104428,USR4439,2023-01-04 01:48:00,9.86,electronics,M0170,Mac,Roberttown,1,0,0,0.49,Peer-to-Peer,web,0
TXN104429,USR5636,2023-01-04 01:49:00,79.85,utilities,M0056,iPhone,East Jesseville,0,0,0,0.65,Subscription,QR scan,0
TXN104430,USR1880,2023-01-04 01:50:00,56.59,luxury,M0069,Mac,South Ashleymouth,0,1,0,1.04,Wallet Transfer,NFC,0
TXN104431,USR8518,2023-01-04 01:51:00,39.59,groceries,M0146,Watch,West Martinland,0,0,0,0.95,Peer-to-Peer,NFC,0
TXN104432,USR2642,2023-01-04 01:52:00,32.23,electronics,M0189,iPad,Mitchellburgh,0,1,0,0.72,Peer-to-Peer,web,0
TXN104433,USR7541,2023-01-04 01:53:00,127.83,electronics,M0004,Mac,Castroside,0,1,0,0.42,Apple Pay,NFC,0
TXN104434,USR7047,2023-01-04 01:54:00,3.78,luxury,M0129,Watch,North Derrickfurt,0,1,1,0.66,Apple Pay,web,0
TXN104435,USR9479,2023-01-04 01:55:00,16.47,luxury,M0050,iPhone,Kingbury,0,1,0,0.5,Subscription,in-app,0
TXN104436,USR2916,2023-01-04 01:56:00,21.53,travel,M0084,Watch,Michaeltown,0,0,0,0.31,Peer-to-Peer,in-app,0
TXN104437,USR8060,2023-01-04 01:57:00,76.26,groceries,M0070,iPhone,Nicholefurt,0,1,0,0.32,Wallet Transfer,QR scan,0
TXN104438,USR5853,2023-01-04 01:58:00,244.74,utilities,M0148,Mac,Lake Hollyborough,0,1,0,0.67,Peer-to-Peer,NFC,0
TXN104439,USR1796,2023-01-04 01:59:00,13.77,travel,M0020,Mac,West Monica,0,1,0,0.65,Apple Pay,in-app,0
TXN104440,USR3593,2023-01-04 02:00:00,103.7,utilities,M0174,Watch,East Vanessa,0,1,0,0.74,Peer-to-Peer,web,0
TXN104441,USR3760,2023-01-04 02:01:00,88.78,utilities,M0027,iPhone,North Mariastad,0,1,0,0.45,Wallet Transfer,web,0
TXN104442,USR8476,2023-01-04 02:02:00,12.72,utilities,M0026,Watch,Daviston,0,0,0,0.41,Peer-to-Peer,QR scan,0
TXN104443,USR1429,2023-01-04 02:03:00,25.49,travel,M0160,Watch,Port Corymouth,0,1,0,0.28,Subscription,in-app,0
TXN104444,USR8691,2023-01-04 02:04:00,26.35,electronics,M0010,Mac,South Jamesmouth,1,0,0,0.17,Subscription,web,0
TXN104445,USR3768,2023-01-04 02:05:00,191.34,luxury,M0082,Mac,South Carolynshire,1,0,0,0.33,Subscription,QR scan,0
TXN104446,USR2546,2023-01-04 02:06:00,9.98,electronics,M0105,Mac,Oliviaberg,0,0,0,0.37,Apple Pay,in-app,0
TXN104447,USR6776,2023-01-04 02:07:00,80.26,groceries,M0140,Watch,East Debbie,0,0,1,0.27,Subscription,NFC,0
TXN104448,USR2866,2023-01-04 02:08:00,20.34,travel,M0088,Watch,South Laura,0,0,0,0.4,Peer-to-Peer,web,0
TXN104449,USR8880,2023-01-04 02:09:00,65.63,groceries,M0024,iPad,Davisview,1,1,0,0.88,Wallet Transfer,QR scan,0
TXN104450,USR9671,2023-01-04 02:10:00,27.24,luxury,M0117,iPad,Jeremyburgh,0,1,0,0.36,Subscription,in-app,0
TXN104451,USR8478,2023-01-04 02:11:00,43.18,luxury,M0179,Watch,East Josephfurt,0,0,0,0.13,Wallet Transfer,QR scan,0
TXN104452,USR7316,2023-01-04 02:12:00,89.37,gaming,M0166,iPad,Higginsmouth,1,0,0,0.53,Apple Pay,NFC,0
TXN104453,USR7669,2023-01-04 02:13:00,81.52,groceries,M0046,Watch,Carmenview,1,1,0,0.63,Apple Pay,NFC,0
TXN104454,USR2083,2023-01-04 02:14:00,100.65,electronics,M0136,Mac,Thomaschester,0,0,0,0.32,Apple Pay,in-app,0
TXN104455,USR2098,2023-01-04 02:15:00,3.07,groceries,M0055,iPhone,Carrollshire,0,0,0,0.65,Apple Pay,NFC,0
TXN104456,USR2595,2023-01-04 02:16:00,58.89,travel,M0078,Mac,New Lauren,0,0,0,0.86,Subscription,NFC,0
TXN104457,USR7861,2023-01-04 02:17:00,7.54,luxury,M0159,Watch,Hortonville,0,1,0,0.45,Peer-to-Peer,in-app,0
TXN104458,USR8651,2023-01-04 02:18:00,26.88,luxury,M0088,Mac,Figueroaberg,0,0,0,0.65,Apple Pay,QR scan,0
TXN104459,USR1097,2023-01-04 02:19:00,39.77,groceries,M0016,Watch,South Jennifer,0,1,0,0.68,Wallet Transfer,QR scan,0
TXN104460,USR9700,2023-01-04 02:20:00,25.77,groceries,M0148,Watch,Lake Patriciafort,0,0,0,0.58,Apple Pay,NFC,0
TXN104461,USR4945,2023-01-04 02:21:00,36.66,utilities,M0038,iPad,Jamesmouth,1,0,0,0.68,Subscription,web,0
TXN104462,USR6645,2023-01-04 02:22:00,283.13,groceries,M0111,Watch,Port Meganburgh,0,0,0,0.61,Peer-to-Peer,web,0
TXN104463,USR8558,2023-01-04 02:23:00,7.26,utilities,M0015,iPhone,Contrerasport,0,0,0,0.31,Peer-to-Peer,in-app,0
TXN104464,USR7562,2023-01-04 02:24:00,56.27,travel,M0078,iPad,Brittanyburgh,0,0,0,0.05,Subscription,NFC,0
TXN104465,USR8285,2023-01-04 02:25:00,25.21,travel,M0076,iPhone,New Amber,0,0,0,0.54,Peer-to-Peer,in-app,0
TXN104466,USR9258,2023-01-04 02:26:00,7.14,electronics,M0162,Watch,East Davidport,1,0,0,0.45,Subscription,NFC,0
TXN104467,USR1406,2023-01-04 02:27:00,8.64,groceries,M0072,Mac,Smithside,0,0,0,0.17,Subscription,NFC,0
TXN104468,USR9619,2023-01-04 02:28:00,149.06,electronics,M0019,Watch,Patriciaton,0,1,0,0.46,Peer-to-Peer,in-app,0
TXN104469,USR6072,2023-01-04 02:29:00,105.85,gaming,M0197,Watch,Ariasland,0,1,0,0.47,Subscription,web,0
TXN104470,USR2636,2023-01-04 02:30:00,118.78,travel,M0120,Mac,Tonyaland,0,1,0,0.56,Wallet Transfer,NFC,0
TXN104471,USR7882,2023-01-04 02:31:00,238.58,luxury,M0063,Mac,New Alishabury,0,1,0,0.72,Subscription,QR scan,0
TXN104472,USR7180,2023-01-04 02:32:00,11.68,utilities,M0105,iPhone,Johnsonfurt,0,0,0,0.34,Apple Pay,NFC,0
TXN104473,USR3157,2023-01-04 02:33:00,21.96,gaming,M0032,iPad,Christopherberg,0,0,0,0.09,Apple Pay,web,0
TXN104474,USR3547,2023-01-04 02:34:00,55.31,luxury,M0110,iPad,Leeview,0,0,0,0.42,Apple Pay,QR scan,0
TXN104475,USR1879,2023-01-04 02:35:00,33.06,gaming,M0165,iPad,West Michaelton,0,0,0,0.66,Apple Pay,QR scan,0
TXN104476,USR2550,2023-01-04 02:36:00,27.1,electronics,M0194,iPhone,Wilsonland,1,0,0,0.77,Subscription,QR scan,0
TXN104477,USR2771,2023-01-04 02:37:00,22.14,electronics,M0007,iPhone,New Jerry,0,1,0,0.38,Subscription,web,0
TXN104478,USR6666,2023-01-04 02:38:00,45.04,utilities,M0176,Mac,New Davidburgh,0,1,0,0.62,Subscription,QR scan,0
TXN104479,USR4916,2023-01-04 02:39:00,42.85,travel,M0139,iPad,Theresaside,0,0,0,0.28,Apple Pay,NFC,0
TXN104480,USR5416,2023-01-04 02:40:00,8.8,utilities,M0087,Watch,Port Jaredshire,1,0,0,0.5,Apple Pay,NFC,0
TXN104481,USR4176,2023-01-04 02:41:00,31.91,luxury,M0031,iPhone,Port Dustin,1,0,0,0.0,Apple Pay,NFC,0
TXN104482,USR1437,2023-01-04 02:42:00,40.31,gaming,M0172,Watch,Port Markmouth,0,1,0,0.43,Peer-to-Peer,web,0
TXN104483,USR3454,2023-01-04 02:43:00,42.23,utilities,M0045,iPad,Anntown,0,0,0,0.56,Peer-to-Peer,NFC,0
TXN104484,USR6241,2023-01-04 02:44:00,11.79,groceries,M0200,iPad,Lisaport,0,0,0,0.41,Wallet Transfer,NFC,0
TXN104485,USR7820,2023-01-04 02:45:00,67.79,groceries,M0056,iPhone,Gwendolynchester,0,1,0,0.22,Subscription,NFC,0
TXN104486,USR3647,2023-01-04 02:46:00,1.28,travel,M0160,iPhone,Loveview,0,1,0,0.52,Peer-to-Peer,web,0
TXN104487,USR1681,2023-01-04 02:47:00,21.91,utilities,M0149,Mac,Cobbton,0,0,0,0.86,Subscription,QR scan,0
TXN104488,USR9148,2023-01-04 02:48:00,75.75,luxury,M0031,Watch,Emilyhaven,0,0,0,0.33,Subscription,NFC,0
TXN104489,USR1990,2023-01-04 02:49:00,41.49,groceries,M0001,Mac,Emilytown,0,0,0,0.36,Wallet Transfer,web,0
TXN104490,USR4346,2023-01-04 02:50:00,15.13,travel,M0139,Mac,East Kimberly,0,1,1,0.45,Apple Pay,QR scan,0
TXN104491,USR9085,2023-01-04 02:51:00,59.36,utilities,M0093,Watch,South Melissaville,0,0,0,0.83,Subscription,QR scan,0
TXN104492,USR9896,2023-01-04 02:52:00,41.9,travel,M0068,iPad,Sampsonstad,0,1,0,0.23,Apple Pay,in-app,0
TXN104493,USR7486,2023-01-04 02:53:00,79.54,luxury,M0036,Watch,Romerohaven,0,0,0,0.35,Subscription,NFC,0
TXN104494,USR5925,2023-01-04 02:54:00,66.41,groceries,M0079,iPad,New Morganton,0,0,0,0.64,Peer-to-Peer,QR scan,0
TXN104495,USR5989,2023-01-04 02:55:00,47.09,groceries,M0187,Mac,Emilyshire,0,1,0,0.25,Peer-to-Peer,in-app,0
TXN104496,USR2997,2023-01-04 02:56:00,33.49,groceries,M0067,iPad,North Lindsey,1,0,0,0.33,Apple Pay,QR scan,0
TXN104497,USR4510,2023-01-04 02:57:00,7.15,electronics,M0184,iPad,West David,0,0,0,0.85,Apple Pay,web,0
TXN104498,USR4371,2023-01-04 02:58:00,15.15,groceries,M0051,iPad,East Michaelton,0,0,0,0.85,Peer-to-Peer,NFC,0
TXN104499,USR8077,2023-01-04 02:59:00,27.16,gaming,M0157,Watch,North Danaport,0,1,0,0.62,Apple Pay,QR scan,0
TXN104500,USR5599,2023-01-04 03:00:00,45.73,electronics,M0130,iPad,Gailberg,0,0,0,0.57,Peer-to-Peer,web,0
TXN104501,USR1139,2023-01-04 03:01:00,36.05,utilities,M0006,Watch,Nicoleburgh,0,0,0,0.38,Apple Pay,web,0
TXN104502,USR1479,2023-01-04 03:02:00,17.0,electronics,M0159,iPhone,West Wandaton,0,0,0,0.5,Subscription,NFC,0
TXN104503,USR4554,2023-01-04 03:03:00,0.32,electronics,M0054,iPhone,Gregorystad,0,0,0,0.35,Peer-to-Peer,QR scan,0
TXN104504,USR1699,2023-01-04 03:04:00,34.28,electronics,M0088,Mac,New Brendaland,0,1,0,0.8,Subscription,NFC,0
TXN104505,USR3791,2023-01-04 03:05:00,16.82,travel,M0168,Mac,North Jessica,0,0,0,0.53,Peer-to-Peer,web,0
TXN104506,USR3315,2023-01-04 03:06:00,66.33,gaming,M0145,Watch,Michaelstad,0,0,0,0.47,Apple Pay,in-app,0
TXN104507,USR9487,2023-01-04 03:07:00,1.21,luxury,M0005,iPad,Frederickshire,0,0,0,0.51,Apple Pay,QR scan,0
TXN104508,USR3245,2023-01-04 03:08:00,43.95,groceries,M0002,iPad,North Christinaton,0,1,0,0.37,Subscription,QR scan,0
TXN104509,USR2861,2023-01-04 03:09:00,141.91,electronics,M0058,iPhone,North Patrickfurt,0,0,0,0.6,Subscription,NFC,0
TXN104510,USR4730,2023-01-04 03:10:00,9.58,luxury,M0012,Watch,Lake Clayton,0,1,0,0.46,Peer-to-Peer,QR scan,0
TXN104511,USR6025,2023-01-04 03:11:00,31.9,travel,M0005,iPad,South Bernard,0,0,0,1.08,Wallet Transfer,web,0
TXN104512,USR9600,2023-01-04 03:12:00,4.79,luxury,M0106,iPad,New Lesliemouth,1,0,0,0.41,Wallet Transfer,QR scan,0
TXN104513,USR3536,2023-01-04 03:13:00,49.13,electronics,M0188,Watch,North Derek,0,0,0,0.67,Wallet Transfer,NFC,0
TXN104514,USR3214,2023-01-04 03:14:00,39.98,utilities,M0169,Mac,Browntown,0,0,0,0.87,Wallet Transfer,NFC,0
TXN104515,USR1257,2023-01-04 03:15:00,26.16,gaming,M0148,Watch,South Vanessachester,0,0,0,0.0,Apple Pay,web,0
TXN104516,USR8152,2023-01-04 03:16:00,36.84,luxury,M0200,Watch,Bonnieland,0,0,0,0.41,Subscription,web,0
TXN104517,USR6158,2023-01-04 03:17:00,113.45,electronics,M0129,iPad,Ibarraton,0,0,0,0.81,Wallet Transfer,in-app,0
TXN104518,USR4131,2023-01-04 03:18:00,10.93,electronics,M0056,iPhone,Hartstad,0,1,0,0.05,Wallet Transfer,NFC,0
TXN104519,USR7125,2023-01-04 03:19:00,1.14,groceries,M0070,iPad,Kimberlyton,0,1,0,0.74,Subscription,in-app,0
TXN104520,USR6023,2023-01-04 03:20:00,98.9,utilities,M0056,iPad,Jonathanfort,0,0,0,0.57,Peer-to-Peer,in-app,0
TXN104521,USR6875,2023-01-04 03:21:00,43.03,groceries,M0054,iPad,East Daniellefurt,0,0,0,0.81,Peer-to-Peer,QR scan,0
TXN104522,USR9990,2023-01-04 03:22:00,110.66,utilities,M0139,Watch,New Dennismouth,0,1,0,0.44,Apple Pay,in-app,0
TXN104523,USR9816,2023-01-04 03:23:00,45.43,gaming,M0003,Watch,Jasonside,0,0,0,0.55,Peer-to-Peer,in-app,0
TXN104524,USR1797,2023-01-04 03:24:00,83.08,groceries,M0095,iPad,East Wendyton,1,1,0,0.27,Wallet Transfer,in-app,0
TXN104525,USR6480,2023-01-04 03:25:00,28.08,gaming,M0028,iPad,Lake Michaelton,0,0,0,0.45,Subscription,in-app,0
TXN104526,USR1222,2023-01-04 03:26:00,69.29,travel,M0111,iPhone,West Micheleview,0,1,0,0.34,Wallet Transfer,in-app,0
TXN104527,USR2493,2023-01-04 03:27:00,122.12,travel,M0107,Mac,Lake Jamiemouth,0,0,0,0.38,Subscription,web,0
TXN104528,USR2784,2023-01-04 03:28:00,42.45,utilities,M0120,iPad,Haneymouth,0,0,0,0.53,Apple Pay,in-app,0
TXN104529,USR2481,2023-01-04 03:29:00,9.97,utilities,M0133,Watch,New Danielleview,0,0,0,0.34,Apple Pay,web,0
TXN104530,USR8980,2023-01-04 03:30:00,15.65,groceries,M0124,Mac,Vickiefurt,0,0,0,0.05,Wallet Transfer,web,0
TXN104531,USR5810,2023-01-04 03:31:00,11.07,travel,M0090,Mac,Sullivanchester,0,0,0,0.55,Peer-to-Peer,QR scan,0
TXN104532,USR9072,2023-01-04 03:32:00,14.18,luxury,M0016,iPhone,New Amber,0,0,0,0.54,Peer-to-Peer,web,0
TXN104533,USR2338,2023-01-04 03:33:00,18.29,luxury,M0031,Mac,Austinburgh,0,0,0,0.65,Apple Pay,web,0
TXN104534,USR3758,2023-01-04 03:34:00,40.5,luxury,M0028,iPad,Jesuston,0,0,0,0.5,Subscription,web,0
TXN104535,USR4724,2023-01-04 03:35:00,44.34,travel,M0135,iPad,Stewartborough,1,0,0,0.28,Subscription,NFC,0
TXN104536,USR4258,2023-01-04 03:36:00,27.8,luxury,M0137,Watch,Lake Melissa,0,0,0,0.81,Apple Pay,web,1
TXN104537,USR2818,2023-01-04 03:37:00,47.78,gaming,M0039,iPad,South Jeff,0,0,0,0.43,Apple Pay,NFC,0
TXN104538,USR2183,2023-01-04 03:38:00,4.25,electronics,M0171,iPad,Joanneside,0,0,0,0.31,Wallet Transfer,NFC,0
TXN104539,USR3712,2023-01-04 03:39:00,4.59,utilities,M0027,iPhone,Lake Robert,0,0,0,0.79,Peer-to-Peer,QR scan,0
TXN104540,USR7047,2023-01-04 03:40:00,9.43,groceries,M0076,Mac,Lake Nicholas,0,1,0,0.84,Peer-to-Peer,web,0
TXN104541,USR7978,2023-01-04 03:41:00,36.5,gaming,M0117,iPhone,Angelafurt,0,1,0,0.0,Peer-to-Peer,web,0
TXN104542,USR8880,2023-01-04 03:42:00,12.04,luxury,M0089,Mac,New Matthewstad,0,0,0,0.31,Wallet Transfer,web,0
TXN104543,USR6558,2023-01-04 03:43:00,16.65,electronics,M0107,iPhone,Jonesfort,0,0,0,0.46,Apple Pay,QR scan,0
TXN104544,USR6450,2023-01-04 03:44:00,25.57,groceries,M0122,Watch,Sandovalfurt,0,0,0,0.56,Peer-to-Peer,NFC,1
TXN104545,USR2291,2023-01-04 03:45:00,83.53,gaming,M0126,iPhone,Port Davidland,0,0,0,0.63,Wallet Transfer,NFC,0
TXN104546,USR4140,2023-01-04 03:46:00,0.7,groceries,M0098,iPhone,North Rhondafort,0,0,0,1.0,Subscription,QR scan,0
TXN104547,USR4552,2023-01-04 03:47:00,52.4,utilities,M0033,Watch,South Matthewview,0,0,0,0.28,Peer-to-Peer,in-app,0
TXN104548,USR6909,2023-01-04 03:48:00,55.26,travel,M0091,iPad,Marialand,1,0,0,0.53,Subscription,web,0
TXN104549,USR5279,2023-01-04 03:49:00,80.14,luxury,M0184,iPad,New Kimberly,1,0,0,0.21,Wallet Transfer,in-app,0
TXN104550,USR6468,2023-01-04 03:50:00,134.97,gaming,M0120,Watch,Nicholasside,0,0,0,0.55,Peer-to-Peer,NFC,0
TXN104551,USR8581,2023-01-04 03:51:00,1.02,gaming,M0002,Watch,East Melissa,0,0,0,0.83,Apple Pay,NFC,0
TXN104552,USR7812,2023-01-04 03:52:00,8.35,electronics,M0142,iPhone,New Ericastad,0,0,0,0.0,Peer-to-Peer,NFC,0
TXN104553,USR7948,2023-01-04 03:53:00,108.65,electronics,M0013,Watch,West Tonya,0,0,0,0.21,Wallet Transfer,in-app,0
TXN104554,USR2549,2023-01-04 03:54:00,30.67,electronics,M0024,Watch,Vaughnbury,0,0,0,0.66,Subscription,in-app,0
TXN104555,USR9350,2023-01-04 03:55:00,41.57,groceries,M0069,Mac,Kristenton,0,0,0,0.66,Peer-to-Peer,web,0
TXN104556,USR2427,2023-01-04 03:56:00,54.39,luxury,M0034,Mac,Rogersborough,0,0,0,0.33,Wallet Transfer,in-app,0
TXN104557,USR3120,2023-01-04 03:57:00,56.83,groceries,M0087,iPad,Brooksbury,0,0,0,0.66,Wallet Transfer,QR scan,0
TXN104558,USR8922,2023-01-04 03:58:00,134.22,luxury,M0019,Watch,Ashleyville,0,1,0,0.76,Peer-to-Peer,QR scan,0
TXN104559,USR2082,2023-01-04 03:59:00,289.62,gaming,M0030,iPhone,South Cameron,0,0,0,0.61,Wallet Transfer,web,0
TXN104560,USR9193,2023-01-04 04:00:00,63.68,groceries,M0049,iPad,Merrittside,0,0,0,0.79,Subscription,web,0
TXN104561,USR6922,2023-01-04 04:01:00,16.93,groceries,M0171,iPad,West Paulside,0,0,0,0.56,Subscription,in-app,0
TXN104562,USR8237,2023-01-04 04:02:00,105.91,groceries,M0144,iPad,Mooreton,0,0,0,0.45,Subscription,in-app,0
TXN104563,USR4250,2023-01-04 04:03:00,2.52,travel,M0180,Watch,East Kristaton,1,1,0,0.56,Wallet Transfer,web,0
TXN104564,USR2839,2023-01-04 04:04:00,13.14,utilities,M0114,Watch,South Laura,0,1,0,0.67,Subscription,in-app,0
TXN104565,USR7037,2023-01-04 04:05:00,113.84,luxury,M0116,iPhone,Jonestown,0,0,0,0.18,Apple Pay,web,0
TXN104566,USR1273,2023-01-04 04:06:00,14.8,luxury,M0177,iPhone,North Briantown,0,0,0,0.55,Apple Pay,NFC,0
TXN104567,USR9814,2023-01-04 04:07:00,12.46,groceries,M0139,iPad,Turnertown,1,0,0,0.47,Apple Pay,NFC,0
TXN104568,USR6158,2023-01-04 04:08:00,7.43,travel,M0078,Watch,East David,0,1,1,0.39,Wallet Transfer,web,0
